song_id,week,streams,song_age,n_playlists,playlist_followers,n_postings,artist_fame,treated,treat_week,treated_post
409,2017-09-04,21861,1810,200,2897500,3,0,1,2017-09-18,0
409,2017-09-11,21279,1811,203,2942640,1,0,1,2017-09-18,0
409,2017-09-18,25630,1812,204,3119326,1,0,1,2017-09-18,1
409,2017-09-25,30947,1813,205,3123545,1,0,1,2017-09-18,1
409,2017-10-02,28523,1814,205,3148123,0,0,1,2017-09-18,1
409,2017-10-09,26152,1815,206,3179171,4,0,1,2017-09-18,1
409,2017-10-16,26240,1816,209,3212079,2,0,1,2017-09-18,1
409,2017-10-23,25854,1817,209,3257390,0,0,1,2017-09-18,1
409,2017-10-30,28802,1818,217,3348076,0,0,1,2017-09-18,1
409,2017-11-06,27996,1819,220,3464977,2,0,1,2017-09-18,1
409,2017-11-13,28220,1820,221,3469696,2,0,1,2017-09-18,1
409,2017-11-20,27197,1821,223,3536626,3,0,1,2017-09-18,1
409,2017-11-27,25587,1822,223,3591107,1,0,1,2017-09-18,1
409,2017-12-04,23670,1823,226,3628279,0,0,1,2017-09-18,1
409,2017-12-11,23567,1824,225,3662320,0,0,1,2017-09-18,1
409,2017-12-18,25472,1825,226,3698249,0,0,1,2017-09-18,1
409,2017-12-25,31804,1826,227,3714783,0,0,1,2017-09-18,1
409,2018-01-01,28242,1827,230,3849766,0,0,1,2017-09-18,1
409,2018-01-08,27486,1828,233,3887010,0,0,1,2017-09-18,1
409,2018-01-15,27821,1829,234,3923706,0,0,1,2017-09-18,1
409,2018-01-22,28062,1830,236,3977326,0,0,1,2017-09-18,1
409,2018-01-29,29398,1831,240,4010716,0,0,1,2017-09-18,1
409,2018-02-05,27675,1832,241,4087715,0,0,1,2017-09-18,1
409,2018-02-12,27034,1833,245,4105191,2,0,1,2017-09-18,1
409,2018-02-19,27654,1834,248,4122827,0,0,1,2017-09-18,1
409,2018-02-26,29006,1835,247,4137108,0,0,1,2017-09-18,1
206,2017-06-05,14221,2611,94,2013053,1,31.1817230702749,1,2017-11-27,0
206,2017-06-12,11923,2612,92,1570837,3,31.1817230702749,1,2017-11-27,0
206,2017-06-19,10805,2613,93,1588975,7,31.1817230702749,1,2017-11-27,0
206,2017-06-26,10250,2614,95,1605988,2,31.1817230702749,1,2017-11-27,0
206,2017-07-03,9943,2615,94,1619729,2,31.1817230702749,1,2017-11-27,0
206,2017-07-10,9786,2616,95,1628498,2,31.1817230702749,1,2017-11-27,0
206,2017-07-17,9755,2617,96,1648564,3,31.1817230702749,1,2017-11-27,0
206,2017-07-24,9489,2618,99,2124541,2,31.1817230702749,1,2017-11-27,0
206,2017-07-31,9360,2619,99,2145239,2,31.1817230702749,1,2017-11-27,0
206,2017-08-07,10809,2620,100,1715155,2,31.1817230702749,1,2017-11-27,0
206,2017-08-14,10619,2621,100,1724511,2,31.1817230702749,1,2017-11-27,0
206,2017-08-21,10517,2622,100,1741691,3,31.1817230702749,1,2017-11-27,0
206,2017-08-28,10570,2623,102,1759272,2,31.1817230702749,1,2017-11-27,0
206,2017-09-04,9556,2624,102,1775100,3,31.1817230702749,1,2017-11-27,0
206,2017-09-11,9538,2625,106,1795003,4,31.1817230702749,1,2017-11-27,0
206,2017-09-18,9262,2626,105,1824744,3,31.1817230702749,1,2017-11-27,0
206,2017-09-25,9494,2627,107,1837180,7,31.1817230702749,1,2017-11-27,0
206,2017-10-02,10337,2628,108,1930185,1,31.1817230702749,1,2017-11-27,0
206,2017-10-09,10146,2629,111,1948973,2,31.1817230702749,1,2017-11-27,0
206,2017-10-16,10508,2630,111,1977680,2,31.1817230702749,1,2017-11-27,0
206,2017-10-23,11034,2631,110,1986420,5,31.1817230702749,1,2017-11-27,0
206,2017-10-30,10983,2632,112,2016363,4,31.1817230702749,1,2017-11-27,0
206,2017-11-06,10579,2633,113,2053048,3,31.1817230702749,1,2017-11-27,0
206,2017-11-13,10081,2634,114,2052920,5,31.1817230702749,1,2017-11-27,0
206,2017-11-20,10000,2635,115,2075387,4,31.1817230702749,1,2017-11-27,0
206,2017-11-27,14947,2636,117,2237369,3,31.1817230702749,1,2017-11-27,1
206,2017-12-04,18290,2637,118,2260558,2,31.1817230702749,1,2017-11-27,1
206,2017-12-11,15152,2638,117,2280851,7,31.1817230702749,1,2017-11-27,1
206,2017-12-18,13853,2639,118,2306091,7,31.1817230702749,1,2017-11-27,1
206,2017-12-25,13622,2640,121,2302001,2,31.1817230702749,1,2017-11-27,1
206,2018-01-01,12850,2641,122,2402594,5,31.1817230702749,1,2017-11-27,1
206,2018-01-08,12615,2642,123,2420205,1,31.1817230702749,1,2017-11-27,1
206,2018-01-15,12955,2643,124,2436190,4,31.1817230702749,1,2017-11-27,1
206,2018-01-22,13596,2644,124,2453510,3,31.1817230702749,1,2017-11-27,1
206,2018-01-29,13301,2645,127,2482830,4,31.1817230702749,1,2017-11-27,1
206,2018-02-05,12150,2646,128,2507655,5,31.1817230702749,1,2017-11-27,1
206,2018-02-12,12021,2647,129,2523165,4,31.1817230702749,1,2017-11-27,1
206,2018-02-19,12303,2648,130,2540687,6,31.1817230702749,1,2017-11-27,1
206,2018-02-26,12619,2649,132,2561532,3,31.1817230702749,1,2017-11-27,1
399,2017-06-05,3585,1379,29,251597,27,0.344176162462856,1,2017-10-02,0
399,2017-06-12,3743,1380,29,254534,13,0.344176162462856,1,2017-10-02,0
399,2017-06-19,3686,1381,29,257436,7,0.344176162462856,1,2017-10-02,0
399,2017-06-26,3503,1382,30,261267,17,0.344176162462856,1,2017-10-02,0
399,2017-07-03,3795,1383,30,264589,14,0.344176162462856,1,2017-10-02,0
399,2017-07-10,3908,1384,31,267912,10,0.344176162462856,1,2017-10-02,0
399,2017-07-17,3987,1385,32,271258,16,0.344176162462856,1,2017-10-02,0
399,2017-07-24,3938,1386,33,274470,10,0.344176162462856,1,2017-10-02,0
399,2017-07-31,3958,1387,33,277391,5,0.344176162462856,1,2017-10-02,0
399,2017-08-07,4196,1388,34,282162,3,0.344176162462856,1,2017-10-02,0
399,2017-08-14,4003,1389,34,283723,11,0.344176162462856,1,2017-10-02,0
399,2017-08-21,4166,1390,34,286103,19,0.344176162462856,1,2017-10-02,0
399,2017-08-28,3942,1391,34,288681,14,0.344176162462856,1,2017-10-02,0
399,2017-09-04,3830,1392,34,290918,6,0.344176162462856,1,2017-10-02,0
399,2017-09-11,4049,1393,34,292973,5,0.344176162462856,1,2017-10-02,0
399,2017-09-18,3720,1394,34,295710,16,0.344176162462856,1,2017-10-02,0
399,2017-09-25,3804,1395,35,298011,9,0.344176162462856,1,2017-10-02,0
399,2017-10-02,58470,1396,44,2975461,2,0.344176162462856,1,2017-10-02,1
399,2017-10-09,30084,1397,44,1491772,11,0.344176162462856,1,2017-10-02,1
399,2017-10-16,19065,1398,39,562077,8,0.344176162462856,1,2017-10-02,1
399,2017-10-23,15887,1399,39,567648,3,0.344176162462856,1,2017-10-02,1
399,2017-10-30,12969,1400,39,571705,1,0.344176162462856,1,2017-10-02,1
399,2017-11-06,10891,1401,39,576892,0,0.344176162462856,1,2017-10-02,1
399,2017-11-13,9600,1402,39,576906,0,0.344176162462856,1,2017-10-02,1
399,2017-11-20,9410,1403,39,579430,2,0.344176162462856,1,2017-10-02,1
399,2017-11-27,8913,1404,39,582082,1,0.344176162462856,1,2017-10-02,1
399,2017-12-04,8600,1405,40,585011,1,0.344176162462856,1,2017-10-02,1
399,2017-12-11,8509,1406,39,587906,0,0.344176162462856,1,2017-10-02,1
399,2017-12-18,9327,1407,40,620518,0,0.344176162462856,1,2017-10-02,1
399,2017-12-25,10057,1408,43,640022,0,0.344176162462856,1,2017-10-02,1
399,2018-01-01,9209,1409,43,725012,0,0.344176162462856,1,2017-10-02,1
399,2018-01-08,8904,1410,43,728489,1,0.344176162462856,1,2017-10-02,1
399,2018-01-15,9001,1411,44,731232,2,0.344176162462856,1,2017-10-02,1
399,2018-01-22,9350,1412,43,731588,1,0.344176162462856,1,2017-10-02,1
399,2018-01-29,8464,1413,44,734760,3,0.344176162462856,1,2017-10-02,1
399,2018-02-05,7728,1414,45,739789,1,0.344176162462856,1,2017-10-02,1
399,2018-02-12,7443,1415,45,740950,3,0.344176162462856,1,2017-10-02,1
399,2018-02-19,6997,1416,46,743714,0,0.344176162462856,1,2017-10-02,1
399,2018-02-26,7348,1417,46,746209,1,0.344176162462856,1,2017-10-02,1
421,2017-06-05,38389,1219,218,4468183,1,19.4713777785085,1,2018-03-19,0
421,2017-06-12,39745,1220,222,4514480,3,19.4713777785085,1,2018-03-19,0
421,2017-06-19,39301,1221,222,4558506,4,19.4713777785085,1,2018-03-19,0
421,2017-06-26,39776,1222,224,4601893,3,19.4713777785085,1,2018-03-19,0
421,2017-07-03,37895,1223,227,4647275,3,19.4713777785085,1,2018-03-19,0
421,2017-07-10,36535,1224,227,4688206,4,19.4713777785085,1,2018-03-19,0
421,2017-07-17,37236,1225,229,4739924,0,19.4713777785085,1,2018-03-19,0
421,2017-07-24,37638,1226,231,4773644,4,19.4713777785085,1,2018-03-19,0
421,2017-07-31,35916,1227,233,4822914,6,19.4713777785085,1,2018-03-19,0
421,2017-08-07,35959,1228,237,4879003,3,19.4713777785085,1,2018-03-19,0
421,2017-08-14,35420,1229,239,5017614,5,19.4713777785085,1,2018-03-19,0
421,2017-08-21,35960,1230,244,5082437,10,19.4713777785085,1,2018-03-19,0
421,2017-08-28,35900,1231,243,5052071,3,19.4713777785085,1,2018-03-19,0
421,2017-09-04,34555,1232,244,5091606,14,19.4713777785085,1,2018-03-19,0
421,2017-09-11,34504,1233,246,5125361,4,19.4713777785085,1,2018-03-19,0
421,2017-09-18,36043,1234,249,5188950,5,19.4713777785085,1,2018-03-19,0
421,2017-09-25,36778,1235,254,5236858,2,19.4713777785085,1,2018-03-19,0
421,2017-10-02,37258,1236,257,5287421,0,19.4713777785085,1,2018-03-19,0
421,2017-10-09,38622,1237,260,5347614,3,19.4713777785085,1,2018-03-19,0
421,2017-10-16,38673,1238,263,5408983,3,19.4713777785085,1,2018-03-19,0
421,2017-10-23,39551,1239,261,5347461,4,19.4713777785085,1,2018-03-19,0
421,2017-10-30,39689,1240,264,5407260,4,19.4713777785085,1,2018-03-19,0
421,2017-11-06,39978,1241,267,5511685,4,19.4713777785085,1,2018-03-19,0
421,2017-11-13,44778,1242,268,5530785,13,19.4713777785085,1,2018-03-19,0
421,2017-11-20,46881,1243,268,5583468,8,19.4713777785085,1,2018-03-19,0
421,2017-11-27,42326,1244,268,5605957,1,19.4713777785085,1,2018-03-19,0
421,2017-12-04,40787,1245,270,5654034,3,19.4713777785085,1,2018-03-19,0
421,2017-12-11,41372,1246,272,5844822,1,19.4713777785085,1,2018-03-19,0
421,2017-12-18,43900,1247,277,5910657,3,19.4713777785085,1,2018-03-19,0
421,2017-12-25,49401,1248,280,6505075,0,19.4713777785085,1,2018-03-19,0
421,2018-01-01,48217,1249,281,6652592,0,19.4713777785085,1,2018-03-19,0
421,2018-01-08,48935,1250,288,6161682,0,19.4713777785085,1,2018-03-19,0
421,2018-01-15,50579,1251,290,6233198,0,19.4713777785085,1,2018-03-19,0
421,2018-01-22,56525,1252,292,6305806,1,19.4713777785085,1,2018-03-19,0
421,2018-01-29,58551,1253,295,6386166,0,19.4713777785085,1,2018-03-19,0
421,2018-02-05,52505,1254,298,6468425,1,19.4713777785085,1,2018-03-19,0
421,2018-02-12,52009,1255,298,6564572,1,19.4713777785085,1,2018-03-19,0
421,2018-02-19,56255,1256,300,6631541,0,19.4713777785085,1,2018-03-19,0
421,2018-02-26,58352,1257,303,6705828,0,19.4713777785085,1,2018-03-19,0
171,2017-06-05,73909,738,370,7505140,0,7.27932787554126,1,2017-09-18,0
171,2017-06-12,75948,739,373,7574859,1,7.27932787554126,1,2017-09-18,0
171,2017-06-19,72520,740,376,7667632,15,7.27932787554126,1,2017-09-18,0
171,2017-06-26,75451,741,380,7715325,9,7.27932787554126,1,2017-09-18,0
171,2017-07-03,76055,742,385,7892193,0,7.27932787554126,1,2017-09-18,0
171,2017-07-10,75988,743,385,7925490,1,7.27932787554126,1,2017-09-18,0
171,2017-07-17,76030,744,388,7967136,0,7.27932787554126,1,2017-09-18,0
171,2017-07-24,74142,745,389,8026284,2,7.27932787554126,1,2017-09-18,0
171,2017-07-31,72596,746,394,8128707,4,7.27932787554126,1,2017-09-18,0
171,2017-08-07,73804,747,397,8283562,0,7.27932787554126,1,2017-09-18,0
171,2017-08-14,74205,748,400,8325740,4,7.27932787554126,1,2017-09-18,0
171,2017-08-21,78873,749,404,8389062,9,7.27932787554126,1,2017-09-18,0
171,2017-08-28,79131,750,404,8463442,4,7.27932787554126,1,2017-09-18,0
171,2017-09-04,87093,751,411,8577717,5,7.27932787554126,1,2017-09-18,0
171,2017-09-11,98040,752,414,8648250,31,7.27932787554126,1,2017-09-18,0
171,2017-09-18,96684,753,416,8860932,25,7.27932787554126,1,2017-09-18,1
171,2017-09-25,109027,754,420,8800559,3,7.27932787554126,1,2017-09-18,1
171,2017-10-02,104792,755,424,8865450,7,7.27932787554126,1,2017-09-18,1
171,2017-10-09,98893,756,432,10277225,14,7.27932787554126,1,2017-09-18,1
171,2017-10-16,96218,757,439,10681040,10,7.27932787554126,1,2017-09-18,1
171,2017-10-23,95441,758,434,9144892,5,7.27932787554126,1,2017-09-18,1
171,2017-10-30,103734,759,438,9278032,11,7.27932787554126,1,2017-09-18,1
171,2017-11-06,95875,760,438,8988103,13,7.27932787554126,1,2017-09-18,1
171,2017-11-13,95607,761,444,9060645,16,7.27932787554126,1,2017-09-18,1
171,2017-11-20,97054,762,448,9144931,3,7.27932787554126,1,2017-09-18,1
171,2017-11-27,92181,763,451,9207375,5,7.27932787554126,1,2017-09-18,1
171,2017-12-04,90548,764,452,9168952,6,7.27932787554126,1,2017-09-18,1
171,2017-12-11,92857,765,454,9256322,6,7.27932787554126,1,2017-09-18,1
171,2017-12-18,101171,766,458,9709191,5,7.27932787554126,1,2017-09-18,1
171,2017-12-25,112008,767,456,9752657,4,7.27932787554126,1,2017-09-18,1
171,2018-01-01,107631,768,463,9934397,1,7.27932787554126,1,2017-09-18,1
171,2018-01-08,110851,769,471,10022668,4,7.27932787554126,1,2017-09-18,1
171,2018-01-15,110195,770,478,10117552,4,7.27932787554126,1,2017-09-18,1
171,2018-01-22,115468,771,483,10211115,16,7.27932787554126,1,2017-09-18,1
171,2018-01-29,117544,772,484,10227797,5,7.27932787554126,1,2017-09-18,1
171,2018-02-05,108099,773,490,10506462,1,7.27932787554126,1,2017-09-18,1
171,2018-02-12,109996,774,496,10647878,3,7.27932787554126,1,2017-09-18,1
171,2018-02-19,112049,775,498,10618466,7,7.27932787554126,1,2017-09-18,1
171,2018-02-26,113892,776,500,10886807,6,7.27932787554126,1,2017-09-18,1
173,2017-06-05,16643,744,59,622217,0,0,1,2017-11-27,0
173,2017-06-12,16671,745,60,787007,0,0,1,2017-11-27,0
173,2017-06-19,16760,746,59,757398,0,0,1,2017-11-27,0
173,2017-06-26,17482,747,58,756150,0,0,1,2017-11-27,0
173,2017-07-03,18529,748,59,762770,1,0,1,2017-11-27,0
173,2017-07-10,19165,749,60,768352,0,0,1,2017-11-27,0
173,2017-07-17,20179,750,62,778433,0,0,1,2017-11-27,0
173,2017-07-24,18961,751,63,784366,0,0,1,2017-11-27,0
173,2017-07-31,18585,752,63,790077,0,0,1,2017-11-27,0
173,2017-08-07,18584,753,65,650370,1,0,1,2017-11-27,0
173,2017-08-14,18654,754,65,651866,0,0,1,2017-11-27,0
173,2017-08-21,19115,755,65,654386,0,0,1,2017-11-27,0
173,2017-08-28,19557,756,65,656832,0,0,1,2017-11-27,0
173,2017-09-04,19254,757,66,672229,0,0,1,2017-11-27,0
173,2017-09-11,18363,758,65,666898,0,0,1,2017-11-27,0
173,2017-09-18,18034,759,64,621701,0,0,1,2017-11-27,0
173,2017-09-25,18405,760,64,624893,0,0,1,2017-11-27,0
173,2017-10-02,20024,761,64,628714,0,0,1,2017-11-27,0
173,2017-10-09,20226,762,64,627737,0,0,1,2017-11-27,0
173,2017-10-16,19716,763,64,631335,0,0,1,2017-11-27,0
173,2017-10-23,20911,764,63,474962,0,0,1,2017-11-27,0
173,2017-10-30,21943,765,63,478158,0,0,1,2017-11-27,0
173,2017-11-06,17804,766,64,483727,0,0,1,2017-11-27,0
173,2017-11-13,18232,767,64,486575,0,0,1,2017-11-27,0
173,2017-11-20,18723,768,65,467858,0,0,1,2017-11-27,0
173,2017-11-27,23603,769,67,612499,0,0,1,2017-11-27,1
173,2017-12-04,28506,770,68,620325,0,0,1,2017-11-27,1
173,2017-12-11,24912,771,67,625866,0,0,1,2017-11-27,1
173,2017-12-18,22089,772,68,631281,0,0,1,2017-11-27,1
173,2017-12-25,22555,773,69,608838,0,0,1,2017-11-27,1
173,2018-01-01,23000,774,69,695531,0,0,1,2017-11-27,1
173,2018-01-08,22207,775,70,701105,0,0,1,2017-11-27,1
173,2018-01-15,23725,776,70,703996,0,0,1,2017-11-27,1
173,2018-01-22,23588,777,72,746778,0,0,1,2017-11-27,1
173,2018-01-29,23035,778,74,753050,0,0,1,2017-11-27,1
173,2018-02-05,21228,779,74,759138,0,0,1,2017-11-27,1
173,2018-02-12,20548,780,75,763728,0,0,1,2017-11-27,1
173,2018-02-19,20661,781,75,767908,0,0,1,2017-11-27,1
173,2018-02-26,21367,782,76,773702,0,0,1,2017-11-27,1
288,2017-06-05,39898,293,209,5277096,1,0.555001381958852,1,2018-03-26,0
288,2017-06-12,40636,294,213,5415274,0,0.555001381958852,1,2018-03-26,0
288,2017-06-19,38365,295,211,5453666,0,0.555001381958852,1,2018-03-26,0
288,2017-06-26,39566,296,214,5428060,0,0.555001381958852,1,2018-03-26,0
288,2017-07-03,39731,297,215,5545582,0,0.555001381958852,1,2018-03-26,0
288,2017-07-10,39859,298,218,5682374,0,0.555001381958852,1,2018-03-26,0
288,2017-07-17,39567,299,220,5797059,0,0.555001381958852,1,2018-03-26,0
288,2017-07-24,39619,300,219,5931051,0,0.555001381958852,1,2018-03-26,0
288,2017-07-31,40702,301,219,4934125,0,0.555001381958852,1,2018-03-26,0
288,2017-08-07,53405,302,219,5039158,0,0.555001381958852,1,2018-03-26,0
288,2017-08-14,58607,303,219,5066525,0,0.555001381958852,1,2018-03-26,0
288,2017-08-21,56445,304,221,5134658,0,0.555001381958852,1,2018-03-26,0
288,2017-08-28,56217,305,224,5176562,0,0.555001381958852,1,2018-03-26,0
288,2017-09-04,48781,306,225,5248978,0,0.555001381958852,1,2018-03-26,0
288,2017-09-11,48824,307,225,5275228,0,0.555001381958852,1,2018-03-26,0
288,2017-09-18,47853,308,225,5160993,1,0.555001381958852,1,2018-03-26,0
288,2017-09-25,49790,309,227,5163343,0,0.555001381958852,1,2018-03-26,0
288,2017-10-02,51122,310,231,5195423,2,0.555001381958852,1,2018-03-26,0
288,2017-10-09,51761,311,231,5172614,0,0.555001381958852,1,2018-03-26,0
288,2017-10-16,53113,312,237,5238985,0,0.555001381958852,1,2018-03-26,0
288,2017-10-23,54907,313,238,5274854,1,0.555001381958852,1,2018-03-26,0
288,2017-10-30,54547,314,241,5305623,1,0.555001381958852,1,2018-03-26,0
288,2017-11-06,54209,315,241,5365101,0,0.555001381958852,1,2018-03-26,0
288,2017-11-13,55073,316,241,5162930,1,0.555001381958852,1,2018-03-26,0
288,2017-11-20,54500,317,241,5203273,1,0.555001381958852,1,2018-03-26,0
288,2017-11-27,49703,318,245,4879321,2,0.555001381958852,1,2018-03-26,0
288,2017-12-04,47681,319,247,4906850,0,0.555001381958852,1,2018-03-26,0
288,2017-12-11,47953,320,247,4933307,0,0.555001381958852,1,2018-03-26,0
288,2017-12-18,48129,321,248,4980558,0,0.555001381958852,1,2018-03-26,0
288,2017-12-25,52734,322,251,5091311,0,0.555001381958852,1,2018-03-26,0
288,2018-01-01,51788,323,256,5214385,0,0.555001381958852,1,2018-03-26,0
288,2018-01-08,53531,324,260,5107101,0,0.555001381958852,1,2018-03-26,0
288,2018-01-15,52876,325,267,5151902,0,0.555001381958852,1,2018-03-26,0
288,2018-01-22,53918,326,267,5191311,0,0.555001381958852,1,2018-03-26,0
288,2018-01-29,52977,327,267,5193479,0,0.555001381958852,1,2018-03-26,0
288,2018-02-05,49251,328,269,5265610,2,0.555001381958852,1,2018-03-26,0
288,2018-02-12,49762,329,269,5286948,0,0.555001381958852,1,2018-03-26,0
288,2018-02-19,50605,330,271,5400393,0,0.555001381958852,1,2018-03-26,0
288,2018-02-26,51193,331,277,5469480,0,0.555001381958852,1,2018-03-26,0
294,2017-06-05,14362,1953,71,548421,0,0,1,2017-09-18,0
294,2017-06-12,14913,1954,72,556985,0,0,1,2017-09-18,0
294,2017-06-19,14355,1955,76,564146,0,0,1,2017-09-18,0
294,2017-06-26,14290,1956,77,570573,0,0,1,2017-09-18,0
294,2017-07-03,14720,1957,75,572702,0,0,1,2017-09-18,0
294,2017-07-10,14774,1958,75,577222,0,0,1,2017-09-18,0
294,2017-07-17,15697,1959,75,583692,0,0,1,2017-09-18,0
294,2017-07-24,15262,1960,76,589572,0,0,1,2017-09-18,0
294,2017-07-31,15148,1961,76,595540,0,0,1,2017-09-18,0
294,2017-08-07,15771,1962,78,606731,0,0,1,2017-09-18,0
294,2017-08-14,15645,1963,78,609881,0,0,1,2017-09-18,0
294,2017-08-21,15251,1964,79,616112,0,0,1,2017-09-18,0
294,2017-08-28,15314,1965,78,598791,0,0,1,2017-09-18,0
294,2017-09-04,15528,1966,78,604052,0,0,1,2017-09-18,0
294,2017-09-11,14929,1967,81,647875,0,0,1,2017-09-18,0
294,2017-09-18,21165,1968,83,787870,0,0,1,2017-09-18,1
294,2017-09-25,26355,1969,82,754199,0,0,1,2017-09-18,1
294,2017-10-02,24450,1970,83,761731,0,0,1,2017-09-18,1
294,2017-10-09,22162,1971,84,769488,0,0,1,2017-09-18,1
294,2017-10-16,22658,1972,85,785594,0,0,1,2017-09-18,1
294,2017-10-23,21622,1973,85,793462,0,0,1,2017-09-18,1
294,2017-10-30,21344,1974,87,803858,0,0,1,2017-09-18,1
294,2017-11-06,21177,1975,88,816720,0,0,1,2017-09-18,1
294,2017-11-13,19998,1976,88,819586,0,0,1,2017-09-18,1
294,2017-11-20,20705,1977,91,829752,0,0,1,2017-09-18,1
294,2017-11-27,19778,1978,92,842659,0,0,1,2017-09-18,1
294,2017-12-04,19293,1979,93,852500,0,0,1,2017-09-18,1
294,2017-12-11,19487,1980,92,860812,0,0,1,2017-09-18,1
294,2017-12-18,21026,1981,92,868590,0,0,1,2017-09-18,1
294,2017-12-25,25862,1982,97,881035,0,0,1,2017-09-18,1
294,2018-01-01,23159,1983,97,892954,0,0,1,2017-09-18,1
294,2018-01-08,22692,1984,98,902708,0,0,1,2017-09-18,1
294,2018-01-15,22588,1985,100,914632,0,0,1,2017-09-18,1
294,2018-01-22,23739,1986,100,925601,0,0,1,2017-09-18,1
294,2018-01-29,23898,1987,103,1066788,0,0,1,2017-09-18,1
294,2018-02-05,22728,1988,103,1078852,0,0,1,2017-09-18,1
294,2018-02-12,21837,1989,103,955947,0,0,1,2017-09-18,1
294,2018-02-19,22564,1990,104,964249,0,0,1,2017-09-18,1
294,2018-02-26,22794,1991,104,973750,0,0,1,2017-09-18,1
297,2017-06-05,12368,231,20,86093,0,0,1,2017-10-30,0
297,2017-06-12,13100,232,20,86785,0,0,1,2017-10-30,0
